
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total           286243847                       # Request fanout histogram
system.membus.reqLayer6.occupancy        1668617309675                       # Layer occupancy (ticks)
system.membus.reqLayer6.utilization               5.2                       # Layer utilization (%)
system.membus.respLayer1.occupancy       1538030709364                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              4.8                       # Layer utilization (%)
system.tol2bus.snoop_filter.tot_requests   1057307129                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.hit_single_requests    528652228                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_multi_requests         2067                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.tot_snoops         351629                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_single_snoops       351582                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops           47                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp         150898978                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty    587824248                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean     17679802                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict       209660564                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq        377755930                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp       377755930                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq      17681339                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq    133217640                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu0.icache.mem_side::system.l2.cpu_side        53713                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu0.dcache.mem_side::system.l2.cpu_side     14067894                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu1.icache.mem_side::system.l2.cpu_side         3002                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu1.dcache.mem_side::system.l2.cpu_side   1363288152                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu2.icache.mem_side::system.l2.cpu_side     52985764                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu2.dcache.mem_side::system.l2.cpu_side    155563512                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count::total            1585962037                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.icache.mem_side::system.l2.cpu_side      2280832                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.dcache.mem_side::system.l2.cpu_side    366905728                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu1.icache.mem_side::system.l2.cpu_side       117120                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu1.dcache.mem_side::system.l2.cpu_side  52975478208                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu2.icache.mem_side::system.l2.cpu_side   2260715008                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu2.dcache.mem_side::system.l2.cpu_side   3905334976                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size::total            59510831872                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.snoops                       286512394                       # Total snoops (count)
system.tol2bus.snoopTraffic               13075341440                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples        815167303                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.000434                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.020830                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0              814813599     99.96%     99.96% # Request fanout histogram
system.tol2bus.snoop_fanout::1                 353657      0.04%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                     47      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::5                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::6                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::7                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::8                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::9                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::10                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::11                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::12                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              2                       # Request fanout histogram
system.tol2bus.snoop_fanout::total          815167303                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy       1549139103897                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              4.8                       # Layer utilization (%)
